mcns_id,rank,banc_match,similarity,label
36593,4,720575941539565916,0.0,tarsus-something
36642,1,720575941503128626,0.0,tarsus-something
36642,2,720575941496126793,0.0,tarsus-something
36642,3,720575941519179480,0.0,tarsus-something
36642,4,720575941539565916,0.0,tarsus-something
36671,1,720575941503128626,0.0,tarsus-something
36671,2,720575941496126793,0.0,tarsus-something
36671,3,720575941519179480,0.0,tarsus-something
36671,4,720575941539565916,0.0,tarsus-something
36691,1,720575941503128626,0.0,tarsus-something
36691,2,720575941496126793,0.0,tarsus-something
36691,3,720575941519179480,0.0,tarsus-something
36691,4,720575941539565916,0.0,tarsus-something
36849,1,720575941503128626,1.0,tarsus-something
36849,2,720575941496126793,0.0,tarsus-something
36849,3,720575941519179480,0.0,tarsus-something
36849,4,720575941539565916,0.0,tarsus-something
37066,1,720575941503128626,0.0,tarsus-something
37066,2,720575941496126793,0.0,tarsus-something
37066,3,720575941519179480,0.0,tarsus-something
37066,4,720575941539565916,0.0,tarsus-something
37250,1,720575941503128626,0.0,tarsus-something
37250,2,720575941496126793,0.0,tarsus-something
37250,3,720575941519179480,0.0,tarsus-something
37250,4,720575941539565916,0.0,tarsus-something
37363,1,720575941503128626,0.0,tarsus-something
37363,2,720575941496126793,0.0,tarsus-something
37363,3,720575941519179480,0.0,tarsus-something
37363,4,720575941539565916,0.0,tarsus-something
37380,1,720575941496126793,0.7909104824066162,tarsus-something
37380,2,720575941503128626,0.0,tarsus-something
37380,3,720575941519179480,0.0,tarsus-something
37380,4,720575941539565916,0.0,tarsus-something
37406,1,720575941503128626,0.0,tarsus-something
37406,2,720575941496126793,0.0,tarsus-something
37406,3,720575941519179480,0.0,tarsus-something
37406,4,720575941539565916,0.0,tarsus-something
37414,1,720575941496126793,0.6119318604469299,tarsus-something
37414,2,720575941503128626,0.0,tarsus-something
37414,3,720575941519179480,0.0,tarsus-something
37414,4,720575941539565916,0.0,tarsus-something
37422,1,720575941539565916,1.0,tarsus-something
37422,2,720575941503128626,0.0,tarsus-something
37422,3,720575941496126793,0.0,tarsus-something
37422,4,720575941519179480,0.0,tarsus-something
37530,1,720575941496126793,0.17226919531822205,tarsus-something
37530,2,720575941503128626,0.0,tarsus-something
37530,3,720575941519179480,0.0,tarsus-something
37530,4,720575941539565916,0.0,tarsus-something
37554,1,720575941496126793,0.3141840696334839,tarsus-something
37554,2,720575941503128626,0.0,tarsus-something
37554,3,720575941519179480,0.0,tarsus-something
37554,4,720575941539565916,0.0,tarsus-something
37821,1,720575941496126793,0.4552425444126129,tarsus-something
37821,2,720575941503128626,0.0,tarsus-something
37821,3,720575941519179480,0.0,tarsus-something
37821,4,720575941539565916,0.0,tarsus-something
37876,1,720575941503128626,0.0,tarsus-something
37876,2,720575941496126793,0.0,tarsus-something
37876,3,720575941519179480,0.0,tarsus-something
37876,4,720575941539565916,0.0,tarsus-something
37942,1,720575941503128626,0.0,tarsus-something
37942,2,720575941496126793,0.0,tarsus-something
37942,3,720575941519179480,0.0,tarsus-something
37942,4,720575941539565916,0.0,tarsus-something
37949,1,720575941496126793,0.7909104824066162,tarsus-something
37949,2,720575941503128626,0.0,tarsus-something
37949,3,720575941519179480,0.0,tarsus-something
37949,4,720575941539565916,0.0,tarsus-something
37953,1,720575941496126793,0.6119318604469299,tarsus-something
37953,2,720575941503128626,0.0,tarsus-something
37953,3,720575941519179480,0.0,tarsus-something
37953,4,720575941539565916,0.0,tarsus-something
37982,1,720575941496126793,0.7909104824066162,tarsus-something
37982,2,720575941503128626,0.0,tarsus-something
37982,3,720575941519179480,0.0,tarsus-something
37982,4,720575941539565916,0.0,tarsus-something
38005,1,720575941503128626,0.0,tarsus-something
38005,2,720575941496126793,0.0,tarsus-something
38005,3,720575941519179480,0.0,tarsus-something
38005,4,720575941539565916,0.0,tarsus-something
38146,1,720575941503128626,0.0,tarsus-something
38146,2,720575941496126793,0.0,tarsus-something
38146,3,720575941519179480,0.0,tarsus-something
38146,4,720575941539565916,0.0,tarsus-something
38372,1,720575941496126793,0.6422877907752991,tarsus-something
38372,2,720575941503128626,0.0,tarsus-something
38372,3,720575941519179480,0.0,tarsus-something
38372,4,720575941539565916,0.0,tarsus-something
38706,1,720575941496126793,0.7909104824066162,tarsus-something
38706,2,720575941503128626,0.0,tarsus-something
38706,3,720575941519179480,0.0,tarsus-something
38706,4,720575941539565916,0.0,tarsus-something
38858,1,720575941496126793,0.7909104824066162,tarsus-something
38858,2,720575941503128626,0.0,tarsus-something
38858,3,720575941519179480,0.0,tarsus-something
38858,4,720575941539565916,0.0,tarsus-something
39071,1,720575941503128626,0.0,tarsus-something
39071,2,720575941496126793,0.0,tarsus-something
39071,3,720575941519179480,0.0,tarsus-something
39071,4,720575941539565916,0.0,tarsus-something
39172,1,720575941503128626,0.0,tarsus-something
39172,2,720575941496126793,0.0,tarsus-something
39172,3,720575941519179480,0.0,tarsus-something
39172,4,720575941539565916,0.0,tarsus-something
39213,1,720575941496126793,0.6119318604469299,tarsus-something
39213,2,720575941503128626,0.0,tarsus-something
39213,3,720575941519179480,0.0,tarsus-something
39213,4,720575941539565916,0.0,tarsus-something
39291,1,720575941503128626,0.0,tarsus-something
39291,2,720575941496126793,0.0,tarsus-something
39291,3,720575941519179480,0.0,tarsus-something
39291,4,720575941539565916,0.0,tarsus-something
39376,1,720575941503128626,0.0,tarsus-something
39376,2,720575941496126793,0.0,tarsus-something
39376,3,720575941519179480,0.0,tarsus-something
39376,4,720575941539565916,0.0,tarsus-something
39446,1,720575941496126793,0.49839016795158386,tarsus-something
39446,2,720575941503128626,0.0,tarsus-something
39446,3,720575941519179480,0.0,tarsus-something
39446,4,720575941539565916,0.0,tarsus-something
39656,1,720575941496126793,0.7909104824066162,tarsus-something
39656,2,720575941503128626,0.0,tarsus-something
39656,3,720575941519179480,0.0,tarsus-something
39656,4,720575941539565916,0.0,tarsus-something
39794,1,720575941503128626,0.0,tarsus-something
39794,2,720575941496126793,0.0,tarsus-something
39794,3,720575941519179480,0.0,tarsus-something
39794,4,720575941539565916,0.0,tarsus-something
39815,1,720575941496126793,0.7909104824066162,tarsus-something
39815,2,720575941503128626,0.0,tarsus-something
39815,3,720575941519179480,0.0,tarsus-something
39815,4,720575941539565916,0.0,tarsus-something
39852,1,720575941503128626,0.0,tarsus-something
39852,2,720575941496126793,0.0,tarsus-something
39852,3,720575941519179480,0.0,tarsus-something
39852,4,720575941539565916,0.0,tarsus-something
40001,1,720575941503128626,0.0,tarsus-something
40001,2,720575941496126793,0.0,tarsus-something
40001,3,720575941519179480,0.0,tarsus-something
40001,4,720575941539565916,0.0,tarsus-something
40300,1,720575941503128626,0.0,tarsus-something
40300,2,720575941496126793,0.0,tarsus-something
40300,3,720575941519179480,0.0,tarsus-something
40300,4,720575941539565916,0.0,tarsus-something
40316,1,720575941496126793,0.6119318604469299,tarsus-something
40316,2,720575941503128626,0.0,tarsus-something
40316,3,720575941519179480,0.0,tarsus-something
40316,4,720575941539565916,0.0,tarsus-something
40361,1,720575941503128626,0.0,tarsus-something
40361,2,720575941496126793,0.0,tarsus-something
40361,3,720575941519179480,0.0,tarsus-something
40361,4,720575941539565916,0.0,tarsus-something
40463,1,720575941539565916,0.7575653791427612,tarsus-something
40463,2,720575941496126793,0.39944425225257874,tarsus-something
40463,3,720575941503128626,0.0,tarsus-something
40463,4,720575941519179480,0.0,tarsus-something
40512,1,720575941496126793,0.7909104824066162,tarsus-something
40512,2,720575941503128626,0.0,tarsus-something
40512,3,720575941519179480,0.0,tarsus-something
40512,4,720575941539565916,0.0,tarsus-something
40622,1,720575941503128626,0.0,tarsus-something
40622,2,720575941496126793,0.0,tarsus-something
40622,3,720575941519179480,0.0,tarsus-something
40622,4,720575941539565916,0.0,tarsus-something
40683,1,720575941503128626,0.0,tarsus-something
40683,2,720575941496126793,0.0,tarsus-something
40683,3,720575941519179480,0.0,tarsus-something
40683,4,720575941539565916,0.0,tarsus-something
40732,1,720575941496126793,0.4442131519317627,tarsus-something
40732,2,720575941503128626,0.0,tarsus-something
40732,3,720575941519179480,0.0,tarsus-something
40732,4,720575941539565916,0.0,tarsus-something
40792,1,720575941496126793,0.6119318604469299,tarsus-something
40792,2,720575941503128626,0.0,tarsus-something
40792,3,720575941519179480,0.0,tarsus-something
40792,4,720575941539565916,0.0,tarsus-something
40877,1,720575941496126793,0.5162742137908936,tarsus-something
40877,2,720575941503128626,0.0,tarsus-something
40877,3,720575941519179480,0.0,tarsus-something
40877,4,720575941539565916,0.0,tarsus-something
41039,1,720575941503128626,0.0,tarsus-something
41039,2,720575941496126793,0.0,tarsus-something
41039,3,720575941519179480,0.0,tarsus-something
41039,4,720575941539565916,0.0,tarsus-something
41101,1,720575941496126793,0.7909104824066162,tarsus-something
41101,2,720575941503128626,0.0,tarsus-something
41101,3,720575941519179480,0.0,tarsus-something
41101,4,720575941539565916,0.0,tarsus-something
41107,1,720575941503128626,0.0,tarsus-something
41107,2,720575941496126793,0.0,tarsus-something
41107,3,720575941519179480,0.0,tarsus-something
41107,4,720575941539565916,0.0,tarsus-something
41114,1,720575941496126793,0.35142719745635986,tarsus-something
41114,2,720575941503128626,0.0,tarsus-something
41114,3,720575941519179480,0.0,tarsus-something
41114,4,720575941539565916,0.0,tarsus-something
41144,1,720575941503128626,0.0,tarsus-something
41144,2,720575941496126793,0.0,tarsus-something
41144,3,720575941519179480,0.0,tarsus-something
41144,4,720575941539565916,0.0,tarsus-something
41197,1,720575941503128626,0.0,tarsus-something
41197,2,720575941496126793,0.0,tarsus-something
41197,3,720575941519179480,0.0,tarsus-something
41197,4,720575941539565916,0.0,tarsus-something
41218,1,720575941503128626,0.0,tarsus-something
41218,2,720575941496126793,0.0,tarsus-something
41218,3,720575941519179480,0.0,tarsus-something
41218,4,720575941539565916,0.0,tarsus-something
41268,1,720575941503128626,0.0,tarsus-something
41268,2,720575941496126793,0.0,tarsus-something
41268,3,720575941519179480,0.0,tarsus-something
41268,4,720575941539565916,0.0,tarsus-something
41513,1,720575941496126793,0.6119318604469299,tarsus-something
41513,2,720575941503128626,0.0,tarsus-something
41513,3,720575941519179480,0.0,tarsus-something
41513,4,720575941539565916,0.0,tarsus-something
41598,1,720575941496126793,0.4421404302120209,tarsus-something
41598,2,720575941503128626,0.0,tarsus-something
41598,3,720575941519179480,0.0,tarsus-something
41598,4,720575941539565916,0.0,tarsus-something
41681,1,720575941503128626,0.0,tarsus-something
41681,2,720575941496126793,0.0,tarsus-something
41681,3,720575941519179480,0.0,tarsus-something
41681,4,720575941539565916,0.0,tarsus-something
41779,1,720575941503128626,0.0,tarsus-something
41779,2,720575941496126793,0.0,tarsus-something
41779,3,720575941519179480,0.0,tarsus-something
41779,4,720575941539565916,0.0,tarsus-something
41916,1,720575941496126793,0.6119318604469299,tarsus-something
41916,2,720575941503128626,0.0,tarsus-something
41916,3,720575941519179480,0.0,tarsus-something
41916,4,720575941539565916,0.0,tarsus-something
41961,1,720575941503128626,0.0,tarsus-something
41961,2,720575941496126793,0.0,tarsus-something
41961,3,720575941519179480,0.0,tarsus-something
41961,4,720575941539565916,0.0,tarsus-something
42066,1,720575941496126793,0.7909104824066162,tarsus-something
42066,2,720575941503128626,0.0,tarsus-something
42066,3,720575941519179480,0.0,tarsus-something
42066,4,720575941539565916,0.0,tarsus-something
42148,1,720575941503128626,0.0,tarsus-something
42148,2,720575941496126793,0.0,tarsus-something
42148,3,720575941519179480,0.0,tarsus-something
42148,4,720575941539565916,0.0,tarsus-something
42315,1,720575941496126793,0.41789937019348145,tarsus-something
42315,2,720575941503128626,0.0,tarsus-something
42315,3,720575941519179480,0.0,tarsus-something
42315,4,720575941539565916,0.0,tarsus-something
42446,1,720575941496126793,0.6119318604469299,tarsus-something
42446,2,720575941503128626,0.0,tarsus-something
42446,3,720575941519179480,0.0,tarsus-something
42446,4,720575941539565916,0.0,tarsus-something
42469,1,720575941496126793,0.4692912995815277,tarsus-something
42469,2,720575941503128626,0.0,tarsus-something
42469,3,720575941519179480,0.0,tarsus-something
42469,4,720575941539565916,0.0,tarsus-something
42518,1,720575941539565916,1.0,tarsus-something
42518,2,720575941503128626,0.0,tarsus-something
42518,3,720575941496126793,0.0,tarsus-something
42518,4,720575941519179480,0.0,tarsus-something
42626,1,720575941503128626,0.0,tarsus-something
42626,2,720575941496126793,0.0,tarsus-something
42626,3,720575941519179480,0.0,tarsus-something
42626,4,720575941539565916,0.0,tarsus-something
42685,1,720575941503128626,0.0,tarsus-something
42685,2,720575941496126793,0.0,tarsus-something
42685,3,720575941519179480,0.0,tarsus-something
42685,4,720575941539565916,0.0,tarsus-something
42886,1,720575941503128626,0.0,tarsus-something
42886,2,720575941496126793,0.0,tarsus-something
42886,3,720575941519179480,0.0,tarsus-something
42886,4,720575941539565916,0.0,tarsus-something
42890,1,720575941496126793,0.6119318604469299,tarsus-something
42890,2,720575941503128626,0.0,tarsus-something
42890,3,720575941519179480,0.0,tarsus-something
42890,4,720575941539565916,0.0,tarsus-something
43003,1,720575941503128626,0.0,tarsus-something
43003,2,720575941496126793,0.0,tarsus-something
43003,3,720575941519179480,0.0,tarsus-something
43003,4,720575941539565916,0.0,tarsus-something
43116,1,720575941503128626,0.0,tarsus-something
43116,2,720575941496126793,0.0,tarsus-something
43116,3,720575941519179480,0.0,tarsus-something
43116,4,720575941539565916,0.0,tarsus-something
43365,1,720575941503128626,0.0,tarsus-something
43365,2,720575941496126793,0.0,tarsus-something
43365,3,720575941519179480,0.0,tarsus-something
43365,4,720575941539565916,0.0,tarsus-something
43436,1,720575941503128626,0.0,tarsus-something
43436,2,720575941496126793,0.0,tarsus-something
43436,3,720575941519179480,0.0,tarsus-something
43436,4,720575941539565916,0.0,tarsus-something
43603,1,720575941496126793,0.7909104824066162,tarsus-something
43603,2,720575941503128626,0.0,tarsus-something
43603,3,720575941519179480,0.0,tarsus-something
43603,4,720575941539565916,0.0,tarsus-something
43765,1,720575941539565916,0.7439432144165039,tarsus-something
43765,2,720575941496126793,0.4089190661907196,tarsus-something
43765,3,720575941503128626,0.0,tarsus-something
43765,4,720575941519179480,0.0,tarsus-something
44003,1,720575941496126793,0.7909104824066162,tarsus-something
44003,2,720575941503128626,0.0,tarsus-something
44003,3,720575941519179480,0.0,tarsus-something
44003,4,720575941539565916,0.0,tarsus-something
44216,1,720575941503128626,0.0,tarsus-something
44216,2,720575941496126793,0.0,tarsus-something
44216,3,720575941519179480,0.0,tarsus-something
44216,4,720575941539565916,0.0,tarsus-something
44495,1,720575941503128626,0.0,tarsus-something
44495,2,720575941496126793,0.0,tarsus-something
44495,3,720575941519179480,0.0,tarsus-something
44495,4,720575941539565916,0.0,tarsus-something
44836,1,720575941503128626,0.0,tarsus-something
44836,2,720575941496126793,0.0,tarsus-something
44836,3,720575941519179480,0.0,tarsus-something
44836,4,720575941539565916,0.0,tarsus-something
44887,1,720575941503128626,0.0,tarsus-something
44887,2,720575941496126793,0.0,tarsus-something
44887,3,720575941519179480,0.0,tarsus-something
44887,4,720575941539565916,0.0,tarsus-something
44917,1,720575941503128626,0.0,tarsus-something
44917,2,720575941496126793,0.0,tarsus-something
44917,3,720575941519179480,0.0,tarsus-something
44917,4,720575941539565916,0.0,tarsus-something
45031,1,720575941503128626,0.0,tarsus-something
45031,2,720575941496126793,0.0,tarsus-something
45031,3,720575941519179480,0.0,tarsus-something
45031,4,720575941539565916,0.0,tarsus-something
45235,1,720575941503128626,0.0,tarsus-something
45235,2,720575941496126793,0.0,tarsus-something
45235,3,720575941519179480,0.0,tarsus-something
45235,4,720575941539565916,0.0,tarsus-something
45255,1,720575941503128626,0.0,tarsus-something
45255,2,720575941496126793,0.0,tarsus-something
45255,3,720575941519179480,0.0,tarsus-something
45255,4,720575941539565916,0.0,tarsus-something
45284,1,720575941503128626,0.0,tarsus-something
45284,2,720575941496126793,0.0,tarsus-something
45284,3,720575941519179480,0.0,tarsus-something
45284,4,720575941539565916,0.0,tarsus-something
45311,1,720575941496126793,0.25888994336128235,tarsus-something
45311,2,720575941503128626,0.0,tarsus-something
45311,3,720575941519179480,0.0,tarsus-something
45311,4,720575941539565916,0.0,tarsus-something
45501,1,720575941503128626,0.0,tarsus-something
45501,2,720575941496126793,0.0,tarsus-something
45501,3,720575941519179480,0.0,tarsus-something
45501,4,720575941539565916,0.0,tarsus-something
45694,1,720575941503128626,0.0,tarsus-something
45694,2,720575941496126793,0.0,tarsus-something
45694,3,720575941519179480,0.0,tarsus-something
45694,4,720575941539565916,0.0,tarsus-something
46011,1,720575941503128626,0.0,tarsus-something
46011,2,720575941496126793,0.0,tarsus-something
46011,3,720575941519179480,0.0,tarsus-something
46011,4,720575941539565916,0.0,tarsus-something
46054,1,720575941503128626,0.0,tarsus-something
46054,2,720575941496126793,0.0,tarsus-something
46054,3,720575941519179480,0.0,tarsus-something
46054,4,720575941539565916,0.0,tarsus-something
46240,1,720575941503128626,0.0,tarsus-something
46240,2,720575941496126793,0.0,tarsus-something
46240,3,720575941519179480,0.0,tarsus-something
46240,4,720575941539565916,0.0,tarsus-something
46380,1,720575941503128626,0.0,tarsus-something
46380,2,720575941496126793,0.0,tarsus-something
46380,3,720575941519179480,0.0,tarsus-something
46380,4,720575941539565916,0.0,tarsus-something
46572,1,720575941496126793,0.6119318604469299,tarsus-something
46572,2,720575941503128626,0.0,tarsus-something
46572,3,720575941519179480,0.0,tarsus-something
46572,4,720575941539565916,0.0,tarsus-something
46808,1,720575941496126793,0.7909104824066162,tarsus-something
46808,2,720575941503128626,0.0,tarsus-something
46808,3,720575941519179480,0.0,tarsus-something
46808,4,720575941539565916,0.0,tarsus-something
46875,1,720575941503128626,0.0,tarsus-something
46875,2,720575941496126793,0.0,tarsus-something
46875,3,720575941519179480,0.0,tarsus-something
46875,4,720575941539565916,0.0,tarsus-something
47107,1,720575941496126793,0.7909104824066162,tarsus-something
47107,2,720575941503128626,0.0,tarsus-something
47107,3,720575941519179480,0.0,tarsus-something
47107,4,720575941539565916,0.0,tarsus-something
47277,1,720575941496126793,0.6119318604469299,tarsus-something
47277,2,720575941503128626,0.0,tarsus-something
47277,3,720575941519179480,0.0,tarsus-something
47277,4,720575941539565916,0.0,tarsus-something
47409,1,720575941503128626,0.0,tarsus-something
47409,2,720575941496126793,0.0,tarsus-something
47409,3,720575941519179480,0.0,tarsus-something
47409,4,720575941539565916,0.0,tarsus-something
47572,1,720575941503128626,0.0,tarsus-something
47572,2,720575941496126793,0.0,tarsus-something
47572,3,720575941519179480,0.0,tarsus-something
47572,4,720575941539565916,0.0,tarsus-something
47720,1,720575941503128626,0.0,tarsus-something
47720,2,720575941496126793,0.0,tarsus-something
47720,3,720575941519179480,0.0,tarsus-something
47720,4,720575941539565916,0.0,tarsus-something
47726,1,720575941503128626,0.0,tarsus-something
47726,2,720575941496126793,0.0,tarsus-something
47726,3,720575941519179480,0.0,tarsus-something
47726,4,720575941539565916,0.0,tarsus-something
47802,1,720575941503128626,0.0,tarsus-something
47802,2,720575941496126793,0.0,tarsus-something
47802,3,720575941519179480,0.0,tarsus-something
47802,4,720575941539565916,0.0,tarsus-something
47867,1,720575941503128626,0.0,tarsus-something
47867,2,720575941496126793,0.0,tarsus-something
47867,3,720575941519179480,0.0,tarsus-something
47867,4,720575941539565916,0.0,tarsus-something
47927,1,720575941496126793,0.7909104824066162,tarsus-something
47927,2,720575941503128626,0.0,tarsus-something
47927,3,720575941519179480,0.0,tarsus-something
47927,4,720575941539565916,0.0,tarsus-something
48408,1,720575941503128626,0.0,tarsus-something
48408,2,720575941496126793,0.0,tarsus-something
48408,3,720575941519179480,0.0,tarsus-something
48408,4,720575941539565916,0.0,tarsus-something
48633,1,720575941503128626,0.0,tarsus-something
48633,2,720575941496126793,0.0,tarsus-something
48633,3,720575941519179480,0.0,tarsus-something
48633,4,720575941539565916,0.0,tarsus-something
48649,1,720575941503128626,0.0,tarsus-something
48649,2,720575941496126793,0.0,tarsus-something
48649,3,720575941519179480,0.0,tarsus-something
48649,4,720575941539565916,0.0,tarsus-something
48752,1,720575941503128626,0.0,tarsus-something
48752,2,720575941496126793,0.0,tarsus-something
48752,3,720575941519179480,0.0,tarsus-something
48752,4,720575941539565916,0.0,tarsus-something
48783,1,720575941519179480,0.7419667840003967,tarsus-something
48783,2,720575941503128626,0.0,tarsus-something
48783,3,720575941496126793,0.0,tarsus-something
48783,4,720575941539565916,0.0,tarsus-something
48824,1,720575941503128626,0.0,tarsus-something
48824,2,720575941496126793,0.0,tarsus-something
48824,3,720575941519179480,0.0,tarsus-something
48824,4,720575941539565916,0.0,tarsus-something
48849,1,720575941496126793,0.7909104824066162,tarsus-something
48849,2,720575941503128626,0.0,tarsus-something
48849,3,720575941519179480,0.0,tarsus-something
48849,4,720575941539565916,0.0,tarsus-something
48850,1,720575941496126793,0.44680923223495483,tarsus-something
48850,2,720575941503128626,0.0,tarsus-something
48850,3,720575941519179480,0.0,tarsus-something
48850,4,720575941539565916,0.0,tarsus-something
48890,1,720575941503128626,0.0,tarsus-something
48890,2,720575941496126793,0.0,tarsus-something
48890,3,720575941519179480,0.0,tarsus-something
48890,4,720575941539565916,0.0,tarsus-something
49010,1,720575941503128626,0.0,tarsus-something
49010,2,720575941496126793,0.0,tarsus-something
49010,3,720575941519179480,0.0,tarsus-something
49010,4,720575941539565916,0.0,tarsus-something
49164,1,720575941503128626,0.0,tarsus-something
49164,2,720575941496126793,0.0,tarsus-something
49164,3,720575941519179480,0.0,tarsus-something
49164,4,720575941539565916,0.0,tarsus-something
49310,1,720575941503128626,0.0,tarsus-something
49310,2,720575941496126793,0.0,tarsus-something
49310,3,720575941519179480,0.0,tarsus-something
49310,4,720575941539565916,0.0,tarsus-something
49665,1,720575941496126793,0.508095383644104,tarsus-something
49665,2,720575941503128626,0.0,tarsus-something
49665,3,720575941519179480,0.0,tarsus-something
49665,4,720575941539565916,0.0,tarsus-something
49679,1,720575941503128626,0.0,tarsus-something
49679,2,720575941496126793,0.0,tarsus-something
49679,3,720575941519179480,0.0,tarsus-something
49679,4,720575941539565916,0.0,tarsus-something
49757,1,720575941503128626,0.0,tarsus-something
49757,2,720575941496126793,0.0,tarsus-something
49757,3,720575941519179480,0.0,tarsus-something
49757,4,720575941539565916,0.0,tarsus-something
50028,1,720575941503128626,0.0,tarsus-something
50028,2,720575941496126793,0.0,tarsus-something
50028,3,720575941519179480,0.0,tarsus-something
50028,4,720575941539565916,0.0,tarsus-something
50132,1,720575941496126793,0.6119318604469299,tarsus-something
50132,2,720575941503128626,0.0,tarsus-something
50132,3,720575941519179480,0.0,tarsus-something
50132,4,720575941539565916,0.0,tarsus-something
50240,1,720575941496126793,0.7909104824066162,tarsus-something
50240,2,720575941503128626,0.0,tarsus-something
50240,3,720575941519179480,0.0,tarsus-something
50240,4,720575941539565916,0.0,tarsus-something
50595,1,720575941496126793,0.44077152013778687,tarsus-something
50595,2,720575941503128626,0.0,tarsus-something
50595,3,720575941519179480,0.0,tarsus-something
50595,4,720575941539565916,0.0,tarsus-something
50985,1,720575941503128626,0.0,tarsus-something
50985,2,720575941496126793,0.0,tarsus-something
50985,3,720575941519179480,0.0,tarsus-something
50985,4,720575941539565916,0.0,tarsus-something
51230,1,720575941496126793,0.6119318604469299,tarsus-something
51230,2,720575941503128626,0.0,tarsus-something
51230,3,720575941519179480,0.0,tarsus-something
51230,4,720575941539565916,0.0,tarsus-something
51385,1,720575941503128626,0.0,tarsus-something
51385,2,720575941496126793,0.0,tarsus-something
51385,3,720575941519179480,0.0,tarsus-something
51385,4,720575941539565916,0.0,tarsus-something
51454,1,720575941503128626,0.0,tarsus-something
51454,2,720575941496126793,0.0,tarsus-something
51454,3,720575941519179480,0.0,tarsus-something
51454,4,720575941539565916,0.0,tarsus-something
52112,1,720575941503128626,0.0,tarsus-something
52112,2,720575941496126793,0.0,tarsus-something
52112,3,720575941519179480,0.0,tarsus-something
52112,4,720575941539565916,0.0,tarsus-something
52244,1,720575941503128626,0.0,tarsus-something
52244,2,720575941496126793,0.0,tarsus-something
52244,3,720575941519179480,0.0,tarsus-something
52244,4,720575941539565916,0.0,tarsus-something
52468,1,720575941503128626,0.0,tarsus-something
52468,2,720575941496126793,0.0,tarsus-something
52468,3,720575941519179480,0.0,tarsus-something
52468,4,720575941539565916,0.0,tarsus-something
52770,1,720575941503128626,0.0,tarsus-something
52770,2,720575941496126793,0.0,tarsus-something
52770,3,720575941519179480,0.0,tarsus-something
52770,4,720575941539565916,0.0,tarsus-something
52862,1,720575941503128626,0.0,tarsus-something
52862,2,720575941496126793,0.0,tarsus-something
52862,3,720575941519179480,0.0,tarsus-something
52862,4,720575941539565916,0.0,tarsus-something
52991,1,720575941503128626,0.0,tarsus-something
52991,2,720575941496126793,0.0,tarsus-something
52991,3,720575941519179480,0.0,tarsus-something
52991,4,720575941539565916,0.0,tarsus-something
53161,1,720575941503128626,0.0,tarsus-something
53161,2,720575941496126793,0.0,tarsus-something
53161,3,720575941519179480,0.0,tarsus-something
53161,4,720575941539565916,0.0,tarsus-something
53190,1,720575941503128626,0.0,tarsus-something
53190,2,720575941496126793,0.0,tarsus-something
53190,3,720575941519179480,0.0,tarsus-something
53190,4,720575941539565916,0.0,tarsus-something
53262,1,720575941496126793,0.6119318604469299,tarsus-something
53262,2,720575941503128626,0.0,tarsus-something
53262,3,720575941519179480,0.0,tarsus-something
53262,4,720575941539565916,0.0,tarsus-something
53581,1,720575941503128626,0.0,tarsus-something
53581,2,720575941496126793,0.0,tarsus-something
53581,3,720575941519179480,0.0,tarsus-something
53581,4,720575941539565916,0.0,tarsus-something
53582,1,720575941503128626,0.0,tarsus-something
53582,2,720575941496126793,0.0,tarsus-something
53582,3,720575941519179480,0.0,tarsus-something
53582,4,720575941539565916,0.0,tarsus-something
53588,1,720575941503128626,0.0,tarsus-something
53588,2,720575941496126793,0.0,tarsus-something
53588,3,720575941519179480,0.0,tarsus-something
53588,4,720575941539565916,0.0,tarsus-something
53635,1,720575941503128626,0.0,tarsus-something
53635,2,720575941496126793,0.0,tarsus-something
53635,3,720575941519179480,0.0,tarsus-something
53635,4,720575941539565916,0.0,tarsus-something
53821,1,720575941503128626,0.0,tarsus-something
53821,2,720575941496126793,0.0,tarsus-something
53821,3,720575941519179480,0.0,tarsus-something
53821,4,720575941539565916,0.0,tarsus-something
53874,1,720575941496126793,0.7909104824066162,tarsus-something
53874,2,720575941503128626,0.0,tarsus-something
53874,3,720575941519179480,0.0,tarsus-something
53874,4,720575941539565916,0.0,tarsus-something
53902,1,720575941503128626,0.0,tarsus-something
53902,2,720575941496126793,0.0,tarsus-something
53902,3,720575941519179480,0.0,tarsus-something
53902,4,720575941539565916,0.0,tarsus-something
54118,1,720575941503128626,0.0,tarsus-something
54118,2,720575941496126793,0.0,tarsus-something
54118,3,720575941519179480,0.0,tarsus-something
54118,4,720575941539565916,0.0,tarsus-something
55370,1,720575941496126793,0.6119318604469299,tarsus-something
55370,2,720575941503128626,0.0,tarsus-something
55370,3,720575941519179480,0.0,tarsus-something
55370,4,720575941539565916,0.0,tarsus-something
55504,1,720575941503128626,0.0,tarsus-something
55504,2,720575941496126793,0.0,tarsus-something
55504,3,720575941519179480,0.0,tarsus-something
55504,4,720575941539565916,0.0,tarsus-something
55546,1,720575941503128626,0.0,tarsus-something
55546,2,720575941496126793,0.0,tarsus-something
55546,3,720575941519179480,0.0,tarsus-something
55546,4,720575941539565916,0.0,tarsus-something
56022,1,720575941496126793,0.7909104824066162,tarsus-something
56022,2,720575941503128626,0.0,tarsus-something
56022,3,720575941519179480,0.0,tarsus-something
56022,4,720575941539565916,0.0,tarsus-something
56138,1,720575941496126793,0.7909104824066162,tarsus-something
56138,2,720575941503128626,0.0,tarsus-something
